w,d,ts
0.010974987654930561,777.7777777777777,362.38696191759095
0.012045035402587823,777.7777777777777,330.19350300115093
0.013219411484660286,777.7777777777777,300.8600222459569
0.014508287784959394,777.7777777777777,274.1324470745934
0.015922827933410922,777.7777777777777,249.77927601717002
0.01747528400007684,777.7777777777777,227.58957355633615
0.019179102616724886,777.7777777777777,207.3711431047401
0.02104904144512021,777.7777777777777,188.94886229013443
0.023101297000831605,777.7777777777777,172.16316612916495
0.025353644939701114,777.7777777777777,156.8686649518188
0.027825594022071243,777.7777777777777,142.9328851056565
0.030538555088334154,777.7777777777777,130.23512153240853
0.033516026509388425,777.7777777777777,118.66539227850504
0.03678379771828634,777.7777777777777,108.12348588400832
0.040370172585965536,777.7777777777777,98.51809339888727
0.04430621457583882,777.7777777777777,89.76601750857327
0.04862601580065353,777.7777777777777,81.79145191862293
0.0533669923120631,777.7777777777777,74.52532475685997
0.05857020818056667,777.7777777777777,67.90470030586243
0.06428073117284322,777.7777777777777,61.87223388388589
0.07054802310718646,777.7777777777777,56.37567515266363
0.0774263682681127,777.7777777777777,51.36741554997254
0.08497534359086446,777.7777777777777,46.804075927042575
0.093260334688322,777.7777777777777,42.646130819122746
0.10235310218990264,777.7777777777777,38.857566094813585
0.11233240329780277,777.7777777777777,35.40556701889013
0.12328467394420665,777.7777777777777,32.26023402676359
0.13530477745798075,777.7777777777777,29.3943237487566
0.1484968262254465,777.7777777777777,26.783013041068056
0.16297508346206444,777.7777777777777,24.403683979576662
0.1788649529057435,777.7777777777777,22.235727954202485
0.19630406500402714,777.7777777777777,20.260367166985358
0.21544346900318845,777.7777777777777,18.460491987782145
0.23644894126454083,777.7777777777777,16.820512758835488
0.25950242113997374,777.7777777777777,15.32622476461629
0.2848035868435802,777.7777777777777,13.964685197373251
0.3125715849688237,777.7777777777777,12.724101052723785
0.3430469286314919,777.7777777777777,11.5937269842918
0.37649358067924693,777.7777777777777,10.563772232657836
0.41320124001153385,777.7777777777777,9.625315822484788
0.4534878508128584,777.7777777777777,8.770229293297268
0.49770235643321115,777.7777777777777,7.991106294645539
0.5462277217684343,777.7777777777777,7.281198435841062
0.5994842503189411,777.7777777777777,6.634356834624732
0.6579332246575682,777.7777777777777,6.044978858490304
0.7220809018385468,777.7777777777777,5.507959597361888
0.7924828983539177,777.7777777777777,5.01864764730502
0.8697490026177834,777.7777777777777,4.572804822290958
0.9545484566618342,777.7777777777777,4.16656944505683
1.047615752789665,777.7777777777777,3.796422899104566
1.149756995397737,777.7777777777777,3.4591591521280685
1.261856883066021,777.7777777777777,3.151856986895132
1.384886371393873,777.7777777777777,2.871854699061231
1.5199110829529348,777.7777777777777,2.616727042759848
1.668100537200059,777.7777777777777,2.3842642242829983
1.8307382802953698,777.7777777777777,2.1724527619052543
2.0092330025650478,777.7777777777777,1.9794580460682998
2.2051307399030455,777.7777777777777,1.8036084488705728
2.4201282647943834,777.7777777777777,1.643380845226093
2.656087782946687,777.7777777777777,1.4973874202836097
2.9150530628251787,777.7777777777777,1.364363648838275
3.1992671377973845,777.7777777777777,1.243157342619269
3.5111917342151346,777.7777777777777,1.13271867058618
3.8535285937105312,777.7777777777777,1.0320910657947775
4.229242874389499,777.7777777777777,0.9404029400717425
4.641588833612782,777.7777777777777,0.8568601347348777
5.09413801481638,777.7777777777777,0.7807390419705209
5.590810182512229,777.7777777777777,0.7113803372888261
6.135907273413176,777.7777777777777,0.6481832687704533
6.7341506577508286,777.7777777777777,0.5906004536408327
7.390722033525782,777.7777777777777,0.5381331371024396
8.111308307896872,777.7777777777777,0.4903268723593336
8.902150854450392,777.7777777777777,0.4467675844164178
9.770099572992256,777.7777777777777,0.40707798355992286
10.722672220103242,777.7777777777777,0.3709142974543949
11.768119524349991,777.7777777777777,0.33796329355118704
12.91549665014884,777.7777777777777,0.30793956601796785
14.174741629268063,777.7777777777777,0.28058306368993907
15.556761439304722,777.7777777777777,0.25565683763105285
17.07352647470692,777.7777777777777,0.23294498879568015
18.73817422860385,777.7777777777777,0.21225079801436372
20.565123083486537,777.7777777777777,0.19339502210647952
22.570197196339215,777.7777777777777,0.17621434136155598
24.770763559917114,777.7777777777777,0.16055994494207104
27.185882427329428,777.7777777777777,0.1462962419551686
29.8364724028334,777.7777777777777,0.13329968702920994
32.745491628777316,777.7777777777777,0.12145771022286697
35.938136638046295,777.7777777777777,0.11066774199814393
39.4420605943766,777.7777777777777,0.10083632481210666
43.287612810830616,777.7777777777777,0.09187830363235583
47.50810162102798,777.7777777777777,0.08371608836487313
52.140082879996896,777.7777777777777,0.07627898180574562
57.2236765935022,777.7777777777777,0.07072191058169781
62.802914418342596,777.7777777777777,0.0644391709633729
68.92612104349702,777.7777777777777,0.05871457261678408
75.64633275546291,777.7777777777777,0.053498531809652035
83.02175681319753,777.7777777777777,0.04874586969181471
91.11627561154896,777.7777777777777,0.04418424116773727
100.0,777.7777777777777,0.04043947851249224
0.01,787.8787878787879,397.7192433353351
0.010974987654930561,787.8787878787879,362.38696191759095
0.012045035402587823,787.8787878787879,330.1935030011509
0.013219411484660286,787.8787878787879,300.86002224595694
0.014508287784959394,787.8787878787879,274.1324470745935
0.015922827933410922,787.8787878787879,249.77927601717002
0.01747528400007684,787.8787878787879,227.58957355633615
0.019179102616724886,787.8787878787879,207.3711431047401
0.02104904144512021,787.8787878787879,188.94886229013443
0.023101297000831605,787.8787878787879,172.16316612916495
0.025353644939701114,787.8787878787879,156.86866495181886
0.027825594022071243,787.8787878787879,142.9328851056565
0.030538555088334154,787.8787878787879,130.23512153240853
0.033516026509388425,787.8787878787879,118.66539227850507
0.03678379771828634,787.8787878787879,108.12348588400832
0.040370172585965536,787.8787878787879,98.51809339888727
0.04430621457583882,787.8787878787879,89.76601750857328
0.04862601580065353,787.8787878787879,81.79145191862293
0.0533669923120631,787.8787878787879,74.52532475685999
0.05857020818056667,787.8787878787879,67.90470030586243
0.06428073117284322,787.8787878787879,61.87223388388589
0.07054802310718646,787.8787878787879,56.37567515266363
0.0774263682681127,787.8787878787879,51.367415549972534
0.08497534359086446,787.8787878787879,46.80407592704259
0.093260334688322,787.8787878787879,42.64613081912274
0.10235310218990264,787.8787878787879,38.85756609481359
0.11233240329780277,787.8787878787879,35.40556701889013
0.12328467394420665,787.8787878787879,32.2602340267636
0.13530477745798075,787.8787878787879,29.39432374875661
0.1484968262254465,787.8787878787879,26.783013041068056
0.16297508346206444,787.8787878787879,24.40368397957667
0.1788649529057435,787.8787878787879,22.23572795420249
0.19630406500402714,787.8787878787879,20.260367166985358
0.21544346900318845,787.8787878787879,18.460491987782145
0.23644894126454083,787.8787878787879,16.820512758835484
0.25950242113997374,787.8787878787879,15.32622476461629
0.2848035868435802,787.8787878787879,13.964685197373251
0.3125715849688237,787.8787878787879,12.724101052723785
0.3430469286314919,787.8787878787879,11.593726984291804
0.37649358067924693,787.8787878787879,10.563772232657838
0.41320124001153385,787.8787878787879,9.625315822484788
0.4534878508128584,787.8787878787879,8.770229293297268
0.49770235643321115,787.8787878787879,7.991106294645538
0.5462277217684343,787.8787878787879,7.281198435841065
0.5994842503189411,787.8787878787879,6.634356834624735
0.6579332246575682,787.8787878787879,6.044978858490302
0.7220809018385468,787.8787878787879,5.507959597361888
0.7924828983539177,787.8787878787879,5.018647647305019
0.8697490026177834,787.8787878787879,4.572804822290959
0.9545484566618342,787.8787878787879,4.166569445056829
1.047615752789665,787.8787878787879,3.796422899104566
1.149756995397737,787.8787878787879,3.4591591521280685
1.261856883066021,787.8787878787879,3.151856986895132
1.384886371393873,787.8787878787879,2.871854699061231
1.5199110829529348,787.8787878787879,2.616727042759848
1.668100537200059,787.8787878787879,2.384264224282999
1.8307382802953698,787.8787878787879,2.1724527619052543
2.0092330025650478,787.8787878787879,1.9794580460682998
2.2051307399030455,787.8787878787879,1.8036084488705728
2.4201282647943834,787.8787878787879,1.643380845226093
2.656087782946687,787.8787878787879,1.49738742028361
2.9150530628251787,787.8787878787879,1.3643636488382755
3.1992671377973845,787.8787878787879,1.243157342619269
3.5111917342151346,787.8787878787879,1.13271867058618
3.8535285937105312,787.8787878787879,1.0320910657947775
4.229242874389499,787.8787878787879,0.9404029400717425
4.641588833612782,787.8787878787879,0.8568601347348777
5.09413801481638,787.8787878787879,0.7807390419705208
5.590810182512229,787.8787878787879,0.7113803372888259
6.135907273413176,787.8787878787879,0.6481832687704532
6.7341506577508286,787.8787878787879,0.5906004536408327
7.390722033525782,787.8787878787879,0.5381331371024396
8.111308307896872,787.8787878787879,0.4903268723593336
8.902150854450392,787.8787878787879,0.4467675844164178
9.770099572992256,787.8787878787879,0.40707798355992286
10.722672220103242,787.8787878787879,0.370914297454395
11.768119524349991,787.8787878787879,0.33796329355118704
12.91549665014884,787.8787878787879,0.30793956601796785
14.174741629268063,787.8787878787879,0.28058306368993907
15.556761439304722,787.8787878787879,0.25565683763105285
17.07352647470692,787.8787878787879,0.23294498879568015
18.73817422860385,787.8787878787879,0.21225079801436372
20.565123083486537,787.8787878787879,0.19339502210647955
22.570197196339215,787.8787878787879,0.17621434136155595
24.770763559917114,787.8787878787879,0.16055994494207104
27.185882427329428,787.8787878787879,0.1462962419551686
29.8364724028334,787.8787878787879,0.13329968702920994
32.745491628777316,787.8787878787879,0.12145771022286697
35.938136638046295,787.8787878787879,0.11066774199814394
39.4420605943766,787.8787878787879,0.10083632481210666
43.287612810830616,787.8787878787879,0.09187830363235583
47.50810162102798,787.8787878787879,0.08371608836487314
52.140082879996896,787.8787878787879,0.07627898180574562
57.2236765935022,787.8787878787879,0.0707219105816978
62.802914418342596,787.8787878787879,0.0644391709633729
68.92612104349702,787.8787878787879,0.058714572616784096
75.64633275546291,787.8787878787879,0.05349853180965205
83.02175681319753,787.8787878787879,0.04874586969181471
91.11627561154896,787.8787878787879,0.04426321563695883
100.0,787.8787878787879,0.04045081920124675
0.01,797.9797979797979,397.7192433353352
0.010974987654930561,797.9797979797979,362.38696191759084
0.012045035402587823,797.9797979797979,330.193503001151
0.013219411484660286,797.9797979797979,300.86002224595694
0.014508287784959394,797.9797979797979,274.1324470745935
0.015922827933410922,797.9797979797979,249.77927601717005
0.01747528400007684,797.9797979797979,227.58957355633615
0.019179102616724886,797.9797979797979,207.3711431047401
0.02104904144512021,797.9797979797979,188.94886229013443
0.023101297000831605,797.9797979797979,172.16316612916495
0.025353644939701114,797.9797979797979,156.86866495181886
0.027825594022071243,797.9797979797979,142.9328851056565
0.030538555088334154,797.9797979797979,130.23512153240853
